id_venditore,regione
1838dd9b8977065acf51d95e0053ea7a,Toscana
6c177e38df6d3f34182b1f1d427231bf,Liguria
0241d4d5d36f10f80c644447315af0bd,Liguria
f5b44895715ddfe3087dc414f30268f3,Lazio
e732329483fd5f27367dd997b47f598a,Abruzzo
c8e135e7b21ecbc36c1153a29d2f5a06,Lazio
d4e4b5192cba4e0e66eb12a9d347239d,Liguria
6902157ee16728322d61a1321fa79e58,Lazio
41c2bad7229b0c25e6becf179ebf63ff,Marche
d7b2377bae6ace1b11fc69a11900ac36,Lazio
6b243f80ed07b10f0e8aa0f21a205f3c,Liguria
082e0bf4cb865a6533b1e8e498cc0255,Lazio
6219ba2359cfb97f2e38fd4c321eb309,Lazio
bee36b4f9a2b9fdcaff6ec05df202ed0,Lazio
974cf2cb8f4b7add98709c30df02fe10,Lazio
e72b4feb7abe210c52aa667abc25a3a2,Lazio
ff82e8873fba613f2261a9acc896fd84,Toscana
02dcd3e8e25bee036e32512bcf175493,Toscana
0887a9f087bcd5d9f6642b52f897fc6c,Lazio
bd65d163ded559eb90a10cd09fec178f,Lazio
5d3bb11474a06bdc23fb9e89f1164ee0,Lazio
6bb0724edf0b62fb91ac404873a97241,Lazio
f7ccf836d21b2fb1de37564105216cc1,Lazio
c35affa65afd250151285c5917fc1c8a,Lazio
f61c63d13f7cd800549d5acdd390ae72,Lazio
cb9fb4ca75d7ba8437480e8dde64fe98,Lazio
6bcb2352a2a0c38b845f598298ab9d26,Liguria
b55638ad525e906c698fa2ce742c1742,Abruzzo
8c91bfea4263b8fba54081460693e2a1,Sardegna
a35124e2d763d7ca3fbe3b97d143200f,Lazio
a6fe7de3d16f6149ffe280349a8535a0,Lazio
2bf6a2c1e71bbd29a4ad64e6d3c3629f,Piemonte
2b03ac196f5ed62ac483960fe0fa3b65,Lazio
abe42c5d03695b4257b5c6cbf4e6784e,Piemonte
5aaa890629f83706d8d9bfecd8377c1c,Piemonte
282c7480173bb9c01dd41cc739fec010,Lazio
4a82c4af97ffc0fb2dc26bfdc03b1842,Toscana
2b2fed75b8e5ea3a052fc4c0825da485,Toscana
44f091b5abab8018f682fce8124b85e5,Lazio
014d9a685fd57276679edd00e07089e5,Liguria
38102b031c2a15e54623d711bfc753d3,Molise
a90a5da8b09e44264a177c0374a5ac87,Liguria
7d948535954aaf8c5d39db007f74372e,Lazio
180c3376aff0e43dd5788709df48a843,Lazio
633ecdf879b94b5337cca303328e4a25,Lazio
8ff38bc3969e67c36c48343a07090f66,Lazio
8ae520247981aa06bc94abddf5f46d34,Abruzzo
5cbbd5a299cab112b7bf23862255e43e,Liguria
f97e2b0650c2068227e1d366140eb62f,Lazio
436bf27f2f18474fc6047702e9f8a866,Lazio
05d2173d43ea568aa0540eba70d2ca76,Toscana
55d3daac7c404d59e51c2aa2f4dc5a23,Lazio
59417c56835dd8e2e72f91f809cd4092,Lazio
244b04680fdbded0acf5aebd9c92b44a,Lazio
933446e9a59dece7ae9175103820ca8f,Liguria
270d3ef21830ad0ecf3a6c53d08a533a,Lazio
961dff0a659b4561334372337dd897d9,Piemonte
252e76235acb79183cfca6e34f13337d,Lazio
c3251e13f1bbda6c74e37c160f991e19,Lazio
0e982cff76cc0579f632cea8a0e38c9d,Abruzzo
c161d1327ebc3a156c09582ab2f59f6c,Lazio
883dd81e82754ac2c65e9790a7db8c9a,Liguria
5962468f885ea01a1b6a97a218797b0a,Liguria
62760d278921b5f352461620d68a9cee,Lazio
4ea2f12dbe91deeacd2c1e74f069a6e6,Lazio
13fa2a6c6b9d0f43cb588d7c82117a12,Lazio
4c8b8048e33af2bf94f2eb547746a916,Lazio
f615fe7efbef0f4f08fd3086bc7a3e60,Lazio
080199a181c46c657dc5aa235411be3b,Lazio
6d7f8d9d594e28796b6b3205b00f459c,Liguria
d1b9d4be4b6f9ebd85f8acd6745ba612,Toscana
d32e3909cfb714fb2a6cb092c85b9c5f,Lazio
bb5bd94c8f59cc050072d2930c869cac,Lazio
638cba8be1fb599bbb76fd6948351eb3,Lazio
b6e1504972665f739dec4facb9943775,Lazio
3c487ae8f8d7542beff5788e2e0aea83,Trentino Alto Adige
1f867308a0ce13133a4e639ff4de0c02,Liguria
e9c6969d40e6a3d2d0f90013165c2b98,Lazio
1099a00e0ee3a50935e6c2447ca090c5,Piemonte
f021c962aaba8ef6eb527a9c2c8394d1,Abruzzo
343e716476e3748b069f980efbaa294e,Lazio
b0b346d3a89f5eb4c2968af3f083cd43,Lazio
232a6014e7b10cba61c6c2b2ea6bb4b0,Lazio
2c54051840f19eca309a5423cf22df36,Liguria
f235413f677777a0738ff215d0184901,Lazio
0725b8c0f3f906e58f70cbe76b7c748c,Lazio
768de2a4fc06aacecb9a586ccc30746a,Trentino Alto Adige
37dd29b36c458d82f74a953c40c43645,Lazio
5f5b43b2bffa8656e4bc6efeb13cc649,Lazio
54065e9aef7e9e9c2dc23b7594db021a,Piemonte
b92e3c8f9738272ff7c59e111e108d7c,Toscana
5c603ffb38cbbf25a0e0698941324143,Toscana
ed9eef5be0992d413d251fadba1a410d,Lazio
e48b04bf1aa1ef711caebeb7aede6180,Liguria
3586b8580d9c917874e053a1bb37b5ff,Lazio
b7d5b4b87af9d42b601865d3f3810bff,Abruzzo
34aefe746cd81b7f3b23253ea28bef39,Liguria
c37b2059d4f90d4feead554e5246565e,Lazio
af4a0e4cfe1d9c26b6712b1be25a72e5,Toscana
4324dd16853115efb0fd9d0d131ba6f4,Lazio
0aea4c6ae1505b3228ddf3dd7822ee5b,Lazio
e0a366315b1b726b6c7832d664c0f530,Lazio
6e2d3e2dc84fb30f6078f39dd3bddd6f,Liguria
4cf490a58259286ada5ba8525ba9e84a,Lazio
e4253cef933647000a82ff39c67b7bde,Lazio
8132b9bd16876e1b0f8808d43825dd48,Abruzzo
1d139e3a3b14025640d8df1b230aace0,Lazio
0e44d110fa6a54e121cb2c095a77762f,Lazio
f3da5b2ff499efb8d4a6d371d175d7dd,Lazio
6dc9bec584588412a6a338830946a3e4,Lazio
731ef20c231d9a7103a425e83fd91271,Abruzzo
48985c61529077fa4f1e38bcff0f2ed3,Sardegna
f4a04f7be452aa3bb31760bf00055dd0,Lazio
2ee0a0689f2f6a72f35a7cb6033f6e7e,Lazio
5d9dc90a686a8fddacffab6bab5653a3,Lazio
4bf658053d453036c70976bccb2c31b2,Lazio
1660ad786c27fd935378b6192a90b417,Lazio
a5bff0f43eb51f0cad7c37fac7244c8a,Lazio
33a17d60c64393351ebf1ef860f4e0f2,Sardegna
5b33b527da3c5b969cc99dc435cad09a,Liguria
a13580f0e8f782b7a543885a0ef99f08,Piemonte
cd52a8efd71af3336b14b5039b951cc1,Lazio
cbbd5ae8f53de5f5097cd8217b529e24,Lazio
c87abc38c8ed3240861729e1aeadf221,Lazio
9596c870880d900012f2e8e6e30d06d7,Toscana
8ca5b19e0263150d2c57afdde2b3d011,Lazio
fdaaf5bfda82b7b80535610c831b8d09,Lazio
056b4ada5bbc2c50cc7842547dda6b51,Piemonte
4736e9d642ef4257cd7622516931eb51,Lazio
9535a841eecebed61a9fb1ac1cbb5597,Lazio
d51e0a403fe2e689ece6c73359d96e12,Lazio
bcf5566870987da7bc811fbc8c5b9fd9,Lazio
13f57c12a00ed4610db646b913a7f5c6,Lazio
916c9de0b5ad957346eeeb12f332687e,Liguria
1f1bb1f0859883505541bdd6606193e5,Lazio
fa14641f57b655e933124a9ea49cd7a5,Lazio
800214c63934acd05d47e84214db8ba8,Abruzzo
5c6d4016c2a288f074fa0848a2b653d2,Lazio
e5d4b2b0c3bca22085f7a19a28de0c42,Abruzzo
12a8eb0f8d1cd3270695bf2a99f55966,Lazio
a420f60ff1aa9acc80d0e42959f2b313,Lazio
79565f7d5603b24ddf07ade262547f2f,Lazio
058cb5aeb36d7c0fcae20fc85d5e0a59,Piemonte
888faa8bfb0b159c37de6d898b961c31,Abruzzo
6650fcccd8cd2f7e55ffa524f30c4c59,Lazio
578460d8319c51dab351cd9db95eadfe,Basilicata
39d54ff918774174706fb065d7f9dc07,Lazio
782f78b632a43875dd5b53e3e49c9564,Lazio
57fe6232e67823593374a2281d7a8af8,Lazio
15aec03fe4cf30dfa574cf550f5ff5ff,Piemonte
542917da124346b47ea1ac79a93ce454,Liguria
7fe21dd00d2f4943ae09525efa2fd674,Piemonte
6989574bd97d9773f10d232b6c07da59,Liguria
bd149ed516d4c5d418d5781f8e18919f,Lazio
412a4720f3e9431b4afa1476a1acddbe,Lazio
1967a9e2ad6f51802b093147d861df58,Lazio
d354c38a7182125a748cb10474fe963b,Piemonte
3ea00e1dea2b0659dbaf654735929220,Liguria
42fb44130ac3134cde8e35cf8ec7df25,Lazio
1dfe5347016252a7884b694d4f10f5c4,Lazio
863d2ebcd347ce4922de7a0f9a5581d6,Piemonte
0d4c8269e7f0401201794deef160edd6,Lazio
3d39fbf22a665714baf62fae36029e23,Lazio
2063dd1b9f568df1c16741ea7d3e6adb,Liguria
4b98b0428fc1932cc2514ef9ce2505e6,Lazio
1bc2e21de46adfea6b98cc96b00f3b40,Abruzzo
656591be56071d4c9ef4e5fee78a578a,Lazio
5abb8ea023c77787f2c15da891c8d384,Abruzzo
e00d85ce20ea50c1224c66ca5050527d,Lazio
0ac4201fda2c68ebc0e47cb9423cf3c9,Lazio
a37c340b91cb0169e8b029db6440fba2,Lazio
65b081a070633e057c462abdd6fb9dd8,Basilicata
8a207b6080964f3c1fc9d35bd6096ba4,Lazio
9e25199f6ef7e7c347120ff175652c3b,Lazio
2e0dba2da448400b1c11d7b4b22f32a4,Lazio
b3f19518fcec265b2e97af287725f981,Lazio
3fadb4cba4c35bce6a7eaf9872d5623a,Sardegna
2eeb6531ee027a48d401e72bebdd87d3,Lazio
725af026f869236a8dd0ceb98564d156,Toscana
bf961104a38e01b9062ee026bb657dee,Lazio
5d378b73ab7dd6f0418d743e5dcb0bd1,Lazio
4305fe92735c8a43d154ff6dd2b8d927,Toscana
5cf1ec37aea089f45110c70653a166ab,Lazio
b2bdc5e7940a7d7ca8c4a37953b27a42,Lazio
570d4583587a5fe2d47c7be89b91ad27,Lazio
ad273c9eb54ecb4532de4bf75bae9e4e,Liguria
eebb3372362aa9a46975164bed19a7e7,Lazio
01c97ebb5cdac52891c0ed1c37ba0012,Lazio
c8771b1a10bb99bb34d3c459c5cffb53,Lazio
c53bcd3be457a342a97e39e5a9f0be22,Sicilia
99002261c568a84cce14d43fcffb43ea,Puglia
f805b96fa705ba7995a221f1749dc141,Liguria
53b0300ca793f9834cd69c0678d35ee8,Lazio
e7f3bf1ecd8526eb7f3b18059e6716e5,Lazio
1acde099eb406aa220b1169b188b42da,Lazio
c4b911d06343b21dd906651f8101cb49,Lazio
2a50b7ee5aebecc6fd0ff9784a4747d6,Trentino Alto Adige
a0415d9b25ede3c4b1e477e9916ffc03,Piemonte
72bc2cce903c872fe376a8faaa81d237,Lazio
dd9661d3cda1e6feb237f0c4d8b26f2e,Abruzzo
bbf9ad41dca6603e614efcdad7aab8c4,Molise
6e864f5c4669eff3d98140a07cc50202,Lazio
403aa86912527d730337ffcb0fb096ab,Toscana
2f73e04d12cdf0c945ded66bb3fcf6c7,Umbria
f9903dd0f812c7e771fcad47b6fff231,Abruzzo
4559697a8f7e637227c2eeaed843baff,Lazio
328acb143b4a73aad6bee8e734f5d20d,Liguria
5a32c398a06c345440bf2a683b017ad3,Piemonte
0885aaf116795758dfeb5f1032487bcd,Lazio
ad87df7699e83b8a91822a4a0b765c3a,Lazio
3ef37b7ca6dd2b80bd8af81a62504996,Lazio
2d2c62bef4c8ba0dd74e0e228e808539,Lazio
45213867cefbf2cd4c6177e10216a951,Lazio
4003520d80d0bad1d5623f7aa3c63cda,Piemonte
aae5953b9edddf14749c0d65d60eb4b9,Toscana
9f56a7a649097b166d8ed286ad86a15c,Piemonte
5fd924b4836098a5be0ecf81ba054ce0,Lazio
1c5e4e49b9079480255b49d50aac1aa9,Lazio
e62b2d6ac10570a035a30bafcf01d263,Lazio
6dd7dce75cd55c1ce255dc38d9f0cd46,Abruzzo
1bb2bdb95f4841f1bba2c0d2cd83d3c9,Lazio
6f1a1263039c76e68f40a8e536b1da6a,Lazio
729b2d09b2a0bdab221076327f13d050,Lazio
6179a28a13a726c29b3bf54c070dccab,Toscana
7e3dde9ffba72d5340f9aaf09b4424be,Liguria
4bf2f4ee540798a61f9636d12cd9cc80,Lazio
9fe7c6641c79970ab48185498f547c09,Lazio
67e43d802fde8cfd3f9580124f8167d1,Lazio
c76d418370990614e89e956c7a7567d9,Lazio
6750d71153f00fc58829af2a8ef1bcf1,Piemonte
8b87cd0d43d49b9bdf40f56229364d59,Lazio
c286ec035ee04ba81c97508f0b5df544,Liguria
c35672b10ad50968f567ea3f4b91e877,Piemonte
048c2757535328e0d7dac690ad3c0aae,Lazio
06532f10282704ef4c69168b914b77be,Liguria
fb89df7f89fd1b8f03fa2acca1ba7364,Liguria
fde0cc9ea29c8ccfc0a2c22256a58c71,Liguria
34056b8b55c1775a22af2331670a799c,Lazio
bb7a14e229b1c95156719c3d9552eeee,Piemonte
84c945f15571830c1a91a33978e94009,Lazio
ae45ad30c2d2e5913094769690a239d2,Lazio
9539213aa8e023c01937bef95dc006da,Lazio
bdb3edbaee43a761e2d4f258dc08f348,Lazio
40d54b51e962dbe09cabbcfd33298dee,Lazio
e7d5b006eb624f13074497221eb37807,Lazio
c89cf7c468a48af70aada384e722f9e2,Piemonte
47f55702f598c7c6cc8458b0fbc1c49a,Toscana
8a130737016f838139d31878787a39c9,Lazio
2156f2671501a81034d7d07f217609d0,Lazio
670a9dda115b5a88b18cfadee8de2332,Lazio
08633c14ef2db992c11f840f04fad4cd,Lazio
538caafddff204241cecbf3a02e6b3cf,Lazio
c0f783394e37cd9c9d7f5f81141450fa,Lazio
ff4ea69c2a729e83e63c7579e4ef8170,Lazio
b347677812ea483b0f528eaf8cbc09b7,Liguria
51e0557bc7b86de13e946c60ee91ce39,Toscana
2f74af7a0ee5636f12c2336f9fffed47,Lazio
404e1ba01358af4cd63f679b2c4d1fa1,Toscana
2fdde51ad3e12f297da656d4fbd5d0b5,Abruzzo
747c1cdcd1737dcfbd1547f6eb6f2cf3,Lazio
820cc752a266cdc6c1a1e61dd4583330,Liguria
27a56ff04b34c2ba34ce6ba4d3b9d616,Lazio
e174dc2de86d60fee178170a154c05e7,Lazio
8759e7aedd644f487315e5860962f162,Lazio
134a288e7de827ec5ec62e3ec9c3a295,Lazio
2a6fbeaa7ab9e5d59a35841a8da71ce4,Abruzzo
4e85b538b0dad58852641540686d0e14,Lazio
56f413900b5166ab4d730e9ac0b12cb0,Lazio
6576fd3e23c88f0e5d4d23f39bba0542,Lazio
d5ba419e26d246a0719437cf37d9b46d,Lazio
ef9952469137ff190bacafe117f51537,Toscana
02f5837340d7eb4f653d676c7256523a,Liguria
f5f46307a4d15880ca14fab4ad9dfc9b,Abruzzo
73da1880b39c71de2b262bc7720c1494,Lazio
55c96925041a14097b6a7825554f4ad5,Lazio
74c7dec0a384d8a05950e629bd23bde9,Lazio
478bfe564db21eeb44386606aa30b650,Toscana
5f7300535881cef3b625fd683cf7d145,Sardegna
60562ab00b8054280520d390c8c0045c,Lazio
4d6fb82c629c7a5028bfd973c07b05e0,Toscana
6ec1a01e866584bb679eb9b098345919,Lazio
ebd1417732defaf66c50b5a800eb293e,Liguria
160e4f13fd3a64b1b86807be88b5ffb0,Liguria
2f9b7ce230a057a98a9f5df5893ee36c,Lazio
7a91bf945c6fae0779f1c61ce97fe45c,Piemonte
b19f3ca2ea475913750f25a5c37c8d8f,Toscana
3ade81dab5a172b88e1871c28ae05260,Lazio
1d29dfba02015238dfbe2449a5eaa361,Toscana
70ee69419916dc13e3aed619061f996c,Lazio
9e94fa26a70ede4d26226e918e8706a2,Lazio
052577151711aec5c744fe12e66db3e1,Abruzzo
b5e3e38609125694d2ea2417522a60b7,Abruzzo
c2d70ce2c5d0a2eb75e78668236e6dc8,Lazio
643214e62b870443ccbe55ab29a4dccf,Lazio
adbe70ab2c97442046d393988c8d1d27,Lazio
9b00cad94ef3078faf6fba2e792c158f,Toscana
fb8904a8ea99f8831b64ce27db2c1765,Lazio
385799a1cddbd26dfeb9157356a42282,Lazio
866558b3bccef2dbc6d29a2b5995016f,Liguria
98e164d549402270247f3c96a1a158ef,Lazio
679769a98cfcc6da877c8486ff1c13f3,Toscana
0d33a55da925bbf1ff02af5f6059fc7f,Lazio
14ee35374a7876217954b5fa08e50463,Lazio
0249d282d911d23cb8b869ab49c99f53,Lazio
e48cc16ab70bfa09e1401740dce0b3d7,Lazio
ad738d3fcf42655ed15c4960b7b6c601,Sardegna
7a425d299613df3e613bcf9d2eaf5c49,Piemonte
191d55f7edb8524d525ed01b20fe32e8,Trentino Alto Adige
41ab63a91b8b264e8c8780368bf1dd5b,Toscana
941554c5757b73ba0e50aa7732310afc,Lazio
fc6295add6f51a0936407ead70c1001d,Lazio
a2a41aedb70551d4a85aa04dc2fced48,Lazio
3820c6537b3853be1a0687d5a60807ec,Lazio
43a5d4a57af536fddc96d08be3afdfcb,Toscana
8cf21434553b02cbd37c0bbd07e041b0,Abruzzo
3d4b1ae7539303b5704493798893e82c,Lazio
8e8a7ce9f2f970dc00e2acf6f6e199f6,Piemonte
534a01cc6df1e034e05c32028a291fa2,Lazio
2f3d8b4c9e2ee165075331fea3f3095a,Abruzzo
0bfd0b434243adc5c2e1aa6baf19c6aa,Piemonte
327b89b872c14d1c0be7235ef4871685,Veneto
a89e143d5211473ae18db9577ee34b64,Lazio
86649b1632b1c0e6c0bcb2c90a8b75d8,Liguria
8f0fbe2cd4d472157dc1cdef6edecaa9,Lazio
8ff1a9df749e454105c55cda13e79143,Lazio
77128dec4bec4878c37ab7d6169d6f26,Lazio
93b9a99027bd8bd6af682aff18dd19bf,Lazio
e84ad2127668df3aafc6b73531a0beb8,Lazio
5444b12c82f21c923f2639ebc722c1ea,Lazio
612a743d294c27884fb7b80d2b19ba35,Liguria
94b9108d4b637ba65bb4f1e53cfcf8d8,Lazio
fb503a924a0b9db19d83dd0ac6dbef8c,Sardegna
ad97a199236354e53fcd91a5a913e9a2,Abruzzo
5eeb9c756d9780b96283e5a2ac6da334,Lazio
bd1d49a326abfa9b1036772e40445430,Lazio
fc99f99385ae90f66f01733856fb88c9,Lazio
78ba5933c21686d1c2f64669c8c459e7,Lazio
984c273121e743dd14767befe6cb17f5,Lazio
67225bff54a172ff67579aaf583efd78,Valle d'Aosta
5dc4bdaf869e8c77c648078cbe8d59c2,Abruzzo
ead2bab70821ea148476ae9bc08548ac,Toscana
e83e93b71371817b11d78a63ff156aee,Lazio
e59e489e2ea74bd409b798b5daf49de3,Liguria
4170f6a9367e6b5d6401d03ce6d54569,Trentino Alto Adige
5882820ef11c4c068eea0677a7a879b4,Sardegna
0b09101900100c0e9d312861fad5a1b9,Lazio
cd6efc47efaabf134f8bdb654e10b4f1,Piemonte
84deb808079d1be601c209c1e771b1cc,Liguria
db1f0f7c7e5e87f40b62226f020bb297,Liguria
baeda7047354773262ba2405f97038ba,Lazio
60ad151920c4f6f3ebbe8cfdf6166779,Lazio
1b1ae47a313a825a7ccceb8e2e30fa9d,Liguria
720e6cf846ea7572cbb66b743fb91e6c,Lazio
7e79d65b5c6f1f544b7daea036acf720,Lazio
791cfcfe22fe4a771ece27f90017da92,Lazio
681fce914360217db47784ae28905a96,Liguria
70849ca4f400aaabb62cb7462a6f1428,Toscana
9198786624eaeb375793215cad26cfa6,Abruzzo
8fff28c4263ddec387f28d237fb42773,Lazio
c9e5ad1f6647f5dbd1172adf6ae3cada,Sardegna
9485a23c0430ba1d58d359391606fce6,Lazio
d650b663c3b5f6fb392b6326366efa9a,Lazio
c542f5a8c64d973f30e9df8d06f70b4a,Lazio
2b5ed0c9139dae8883a200dfcb272ece,Lazio
ebef8d8c92b4fd3226e5d407bbff21ac,Lazio
5236605f4d4b0b3e4df85b850393fca0,Lazio
31ae0774c17fabd06ff707cc5bde005f,Lazio
dff87e4de60c9736ce8df835951b09bc,Lazio
33cbda8716511e27e556dff9d8418bf2,Abruzzo
c04d70d515d15a7e3db3a73320598566,Piemonte
f5fea3ffed6c2e889bab72705557c63a,Piemonte
a5259c149128e82c9d6d46e0c1c812bb,Emilia Romagna
8602a61d680a10a82cceeeda0d99ea3d,Lazio
4fb41dff7c50136976d1a5cf004a42e2,Friuli Venezia Giulia
a066df7361163e7ddc5d7452dd17448b,Lazio
1b7e5006cb25dd23ce8686691013b121,Lazio
c8143b3069f6746a77421b5ce30a450c,Basilicata
1b61fb1f0f2185d89e9a126c498e9cc7,Liguria
6b536a23086fba0d58c08d68814397f6,Piemonte
3dc69bf2c42f0568a5c4791ec3fd3745,Lazio
9e9b539eb2806acee3f5c28085c1db9f,Toscana
e628d4a53c109f09ca88098338b3a3f5,Toscana
7a188843479798ca813108fa7b959286,Lazio
e76ecc7e9a1a1e3c6df9d2a8261c423d,Toscana
503c1de08ae81a2d86f17951b204db55,Lazio
5acd070dd3fe441bbb2ec1f1ede515ee,Lazio
debe6615cd90cc0c2eac2b8988e1f628,Lazio
eba88037e1dca898cd02881f67ced679,Lazio
0b3f27369a4d8df98f7eb91077e438ac,Lazio
15ac3c501e2599e4917316fde5c5669a,Lazio
80146bc52c4f6af5239b23de2a20262b,Lazio
f1fd5ab1181f827ffad998c1a5de7d74,Liguria
1354d51653f645349064725ed204e85e,Lazio
dd58ee93286b0821565574c570e9e1dc,Liguria
d71d863e5ef30d94e440c11be17dcd8f,Lazio
ccada0ef508e698917a6eab263375905,Liguria
25debeafbce801fdd479539350185eee,Lazio
8e2b3afb420011ef0c88c9d5f11ea526,Lazio
822bad9bc42b51213ba522fe87b7ab5d,Abruzzo
9c351405b754cc5ce3e2ecf277bb034a,Lazio
f1198c871e0171278b63f40d112caeec,Lazio
101921376b577a4540dc30e9009133ca,Lazio
a9b533a26e898b12e8b8d4c07279bf4d,Piemonte
b77a27b1864483e721dc831d5ba4afa0,Piemonte
a5dd1946fb63ada8bcaa0c9cd8f11e22,Lombardia
1bb3812d5f0747a3ab7348f199001a10,Lazio
0ade5cc4a305ed7093a23f68ca47519c,Liguria
a99504ac23ed125aaf5302af6cc30af9,Lazio
5d505d2298ad549e4e4e835562fa0c1e,Lazio
ace601496e211a664100321f038f50af,Lazio
5bc237df65098fe211bb4818f4d26d78,Toscana
b2f4d63c7203f539a78252565ca32257,Piemonte
9d489893ff6af05029671b785f54b998,Lazio
7ecef8194babfec876ca720714327841,Lazio
bede56095ba33c42038fb85f707b8a42,Lazio
dbbcfe2c8d026742134ac3e28ccde274,Liguria
e83c76265fc54bf41eac728805e4da77,Lazio
fc4751cfe3b279c419615b9b00c1abb4,Liguria
1fddcb7b326905d3ad5efe82187db347,Lazio
a00824eb9093d40e589b940ec45c4eb0,Lazio
c13fb473e7cb8b83ccd543c094df0608,Lazio
a45765f8afb1e594b22bf9e974b46765,Lazio
baa49d93c8c8841e27400a300f5d74b2,Abruzzo
e1bed63d68ac36fe1f3061befe196af5,Lazio
293dee954235e4e4e43f129313625ebe,Trentino Alto Adige
a435b009cd956ea60748b5cfbddf2e24,Lazio
236585a4ddb5fea9fa40233e2249ed91,Sardegna
bf0045791395e66460eb04749c68672a,Lazio
b98b715fe9e276204e2a3464f48cd796,Lazio
fe1bbc5feda5c8979a8a1b3b2512d5a6,Toscana
c03121937e54a93fcc1825c3098bbb6e,Liguria
2c3d56f92f360fb89d849b84e8f50eae,Lazio
eb4df17aed01d918c65f0f8d650900c0,Lazio
56db5c0782e8f7ddc9343f9576ff6d16,Abruzzo
c878515173c84a492ebe50d6b493230b,Liguria
d36b07fd3c5088e477a72d1fccfe29d4,Lazio
51a04a8a6bdcb23deccc82b0b80742cf,Lazio
0691148aee60ca47977c187804f935ae,Liguria
ec933281fb017b5020d06df29c3f77e8,Lazio
1a6245add4353f18ed55138808906979,Lazio
3a1a1fec38dd360f15fc912e821e169d,Lazio
b7cc6c5e001441ae8cdd5c69a480cbe4,Abruzzo
32fdd5d44ecb43dfd6a24b9369eca144,Toscana
9558aa23f77a9e0a0eca83540999f43b,Liguria
f664f98bfda2eaf266a23ff144e7a872,Lazio
3f8247d0f772ffa58560e5c682521ad5,Abruzzo
918f6fbcf3ab724d805867303e593a1b,Lazio
749e7cdabbaf72f16677859e27874ba5,Lazio
9bc484c87d79cd4874e05ca182658045,Lazio
0ad80de75c811326389cfb1daba7d45e,Piemonte
e64d65bc8dbec2accda90c58de5d1246,Lazio
5563732abe64c3036cb97ad924128dd1,Lazio
a3f0b55de503387383c7b1de3ad7f678,Liguria
9c690ceacd5c66731bf443ea810195cb,Toscana
ceb7b4fb9401cd378de7886317ad1b47,Piemonte
9853a239ab7b7ebbdc3a21248d5b8e1f,Liguria
7f02656561b680def9986c0795a8a080,Lazio
da03c298e3999e9d828591fc2179d109,Lazio
74a9b9bddf14ece02beb81f52c41a88d,Lazio
52092ddbd3a58c450a4459bf051b2287,Lazio
70c4eedec9cb4a85cda2f3f9673557b4,Lazio
528ce32f560edd11add4169f6a5b65be,Lazio
be1e9e378700cecaa4ebf71433d7915c,Lazio
3d700782d7818f2c1e0d7a9e9d75fc00,Lazio
c7a0a13cbcf29d5ce51c8f80afdc0b89,Abruzzo
3d290fe363c60a77498c1126fd3fb8d3,Lazio
0015a82c2db000af6aaaf3ae2ecb0532,Lazio
b05b432bf68945d4d9783f9e3ca29ee8,Lazio
04aba03279157f6d4e0fe8ccaf21963c,Piemonte
218f991754f360af9c2daa5e0b8e990c,Lazio
69a43819c758c65a5befb0b471c954d7,Liguria
4c60877808f4318ef1107fbeb8f89afa,Lazio
ac137bac82ffa8548e62bd9d01d2a14f,Lazio
07a9bc7f61396b658ddf3ac534efe44c,Lazio
75fdd0a732287f9497b179f6bd445d32,Lazio
a3082f442524a1be452e3189e003b361,Lazio
e3b4998c7a498169dc7bce44e6bb6277,Lazio
999f6d9a1c7c81f43be44c6b7d076210,Lazio
63272377184e969942f7fff221be858d,Lazio
37303482a42fb700d8d127e70a9cd6c8,Lazio
8936ba0de1073ee888cb3185ae5dc661,Lazio
b6c6854d4d92a5f6f46be8869da3fa1a,Lazio
f650a9708fa1bab22bdd8d3a818cc415,Abruzzo
217f005bb37ff3aeef5b2ae1788e75ba,Lazio
c64a2aec32cc408a8a4c6d7c46017f91,Sardegna
3338e7a0710a195872be80e0d2423867,Lazio
19e0f40a907ec568c34bfac15de4f4a1,Lazio
ac1ed5fc15901fbc92920361eb4ab350,Lazio
1dd33b8119b3cb1056ed5dc88cd0aaf4,Lazio
781a66c0d89e30814d49fe8b5e14cd07,Lazio
ab3e0c171fe84a7ba7de130f19cfb485,Liguria
dadc51ef321949ec9a3ab25cd902e23d,Lazio
f3055483058c84d75ca2a3314fb4deef,Friuli Venezia Giulia
54219883e72aad869adfb2a54b7bfa0f,Lazio
88af55b4a7ca402b27df16f7c7c9b5d2,Lazio
6c1b6d0c604b776f844125f911eb7377,Lazio
9591fc341b1bfb7ef561e2968ec6e011,Lazio
1d2732ef8321502ee8488e8bed1ab8cd,Piemonte
400f221ab83037c0ea78f1267da9624d,Lazio
fa7ad8ae9bcb2c4493fdf38e96b1d74f,Lazio
8501d82f68d23148b6d78bb7c4a42037,Abruzzo
56a8b450e802502ba53a9885ee38e29f,Lazio
7402d13c03a7e91366337cd1de471144,Liguria
238fac594e170b59c6d228f5a4f4f1d9,Lazio
9da1ca0bef29ee170e541927a5aeabdc,Lazio
2528744c5ef5d955adc318720a94d2e7,Lazio
6806dad1da97bfb5a9038eac6881f706,Liguria
deaadd805612bf94faaa9fa702516e11,Lazio
fa18c782a4866d313cadab567097f8f1,Toscana
83d458c0d6d4f94295d63f091460bd60,Lazio
