id_prodotto,nome_ita_categoria,lunghezza_nome,lunghezza_descrizione,numero_foto
1c21c1ed398eae61184065889ca3d4b0,articoli per la casa,51,324,1
e936308f97d9eea5a750bea27dcfc6ec,mobili,25,410,3
92e2d2146e433cd4d1f09a3f8633ead0,articoli per la casa,53,714,1
25830cd3f917e51e463f79c181a670ae,musica,59,477,1
add055c0f961a8667228b93f97d43b0f,mobili,33,2417,1
9d123055622741ac77766a4dbfa4d1b9,salute e bellezza,43,764,2
c0ea555ff29c50e43c608958cf40880f,giocattoli,39,400,2
e0a554e92afe71fd7f9380b7b135175b,moda,48,357,5
3311083d8969d344413da8ed6f8e0195,mobili,39,235,1
b162dfc96ebbb5bed62e6f3ecc8ceefe,giardinaggio,46,810,3
604f77463358e12a3154c65cf2c5d3d5,libri,48,142,1
c4ceee876c82b8328e9c293fa0e1989b,categoria non disponibile,0,0,0
43c9506443a52a22cace92d7eef9cfcb,articoli per feste,40,358,1
2b49a97daf2f2d902b42abc142f4da2a,mobili,17,165,1
5038cd913f549498c7e7251739050b0e,idee regalo,58,302,3
b35c3c655d950af9dcd75516879eba67,alimentari,30,407,1
a4275459104a31ba114508b8709860d1,automobile,51,186,1
4beaa629c1622b0fc9471351db5ea62c,moda,63,655,4
c347971e06135135a97fd33d9db5b74c,salute e bellezza,30,293,1
b8fb835549196ef18695839a1a749584,mobili,31,449,1
13e0e6adec3689a4206c6e9385a29003,sport e tempo libero,55,710,6
579beb8c0b718599ffc6f1479c836353,mobili,33,319,1
734b90405c30810d3c6d8029d503f4eb,mobili,48,485,1
852b19e59727d554cf958607536d86d9,idee regalo,36,1517,1
498171cf871cdd1f5e7f8508884601b0,giocattoli,33,917,2
5ed2407e517ceac8615bb4d1ea238fe6,elettronica,50,375,1
0a9bba9c02d484c391416587002dae47,salute e bellezza,62,554,1
5cf337446524f9125e42b40abd6ccb73,articoli per la casa,50,748,1
f5c2634e0db9ac43af7775a6091ee2db,sport e tempo libero,52,1121,1
6d8a7c569e0db81df2d1589bc7c9af4e,salute e bellezza,54,783,1
decdbf117444f265f4400886439f5fd7,mobili,27,336,2
84c6e1fb0400fb720bfd40e3396e9044,mobili,53,440,1
04de91d60b1cc9be205fb4a63c87bece,cartoleria,30,121,4
2ce375bc4110d978ae33e7d48d63f599,categoria non disponibile,0,0,0
230907d5dd938f510eefba95ef295da8,articoli per la casa,51,616,1
90ca3c3f457540cc342f428c771c9828,elettronica,51,979,1
9251443819682703b07d22f78d20d603,moda,56,1427,1
01af6a4592d74b6d41ceeede0bd8b417,sport e tempo libero,51,1132,8
d31bf2a9527a3b785e229da07cbb86af,articoli per la casa,30,299,2
94ad63831117fac82c6054d2056ed118,animali,58,1775,6
d69f444e73428ff2177e524685c16d26,idee regalo,58,730,1
1c57458e824ca3d974ec1831a1a55e72,animali,57,794,3
b2083bcfc8768380dd0e31d612e96d08,articoli per la casa,53,628,2
6f4f2bb136fd2d8e8229355d8fec6b67,edilizia,60,2492,4
62f68be290c2e9c8403e306bd023041c,moda,41,52,1
12595985a0207bedf6e09ef07e1f98a3,sport e tempo libero,63,666,7
fa9cf28beaafe4f4bec59550f6c76481,mobili,47,470,3
eaecac42c42a65691bc3662b123e884d,categoria non disponibile,0,0,0
a1766f2d27b4e90a0d78d8e115295399,salute e bellezza,58,942,2
7dfaf5d5673b7663f59e93262a2e393b,elettronica,51,394,7
d435c3fa55cfd37fa04032168ed59cf8,elettronica,53,704,1
321fd48981c751663bc43487274e7609,articoli per l'infanzia,34,280,2
b29c9ac1d3d4e8866f6c4ad814ae9591,salute e bellezza,18,1177,1
6859a88437bf429e4e50768ca79a2e9c,alimentari,31,1039,1
325a813db2664ef1b239883869847f4b,idee regalo,58,503,2
f1e60c5b5f15ae0c91d490abe6c03bf2,viaggi,59,244,1
2d07cb5238b8e2ba12a4b2ac8b6f100a,mobili,52,557,2
e49a57a6afd465b7d3cd109daf09ca98,categoria non disponibile,0,0,0
642369377615febc7fa89e4c8df5110e,salute e bellezza,42,608,1
54f52360a2b571e7d7b54225b74bbccd,salute e bellezza,24,1253,1
330a8a8d810e84c45bf6fece44e082c8,elettronica,60,636,1
528dac9e82a36e6b5150d263d1bdaaa9,articoli per la casa,36,441,1
966b5d9192f75a085e72b4861e25b5df,sport e tempo libero,46,894,1
614dd74b96d1a51792de2d9a3475145a,moda,24,474,4
926e66aed471a4345d1c8d70b60c1874,sport e tempo libero,57,1750,4
aab5e2a4e6a2434fb61e694ed85a9888,cartoleria,20,837,6
431772d0bf9d5e9a46fc78cb834a28ee,idee regalo,54,264,5
afd34b33969fc993e14ae949c140d527,animali,53,424,6
e7bc716e2ba2575a2f572b7a4bd281d6,idee regalo,56,1398,1
0112c32bab2fb9a2147b92cdd5f1d3e7,idee regalo,53,442,4
a07713fa6def350398642fcb700db2f9,moda,52,408,5
be588e939ab09c7ca4d4046266619de5,animali,37,361,2
c445e66ff5aed16191fd41e4d9fcf2aa,articoli per la casa,54,853,1
30715b45872148dd5322eb2989228a43,articoli per la casa,51,290,1
69f07c49379a0c4bd660dd794a72f02a,idee regalo,47,1793,10
8d51190d4e52d32e6abf3d0551501114,elettronica,61,212,1
fcc54227ff8274a40686b505d5874e8c,salute e bellezza,48,3630,2
a1804276d9941ac0733cfd409f5206eb,categoria non disponibile,0,0,0
0db3775f48739f2e8dbaebeb631eb4ac,mobili,57,319,1
3597f6d6e2ae78b39559cfa20eb3ddd4,automobile,48,320,1
964011954f788aa4bd0dcf7b04056d81,elettronica,33,303,1
9b75f322a00c894b1c6eb124251bd2c8,elettronica,55,247,1
7781d6283100da12454a264ff46216b2,articoli per l'infanzia,52,917,4
cd20f878813b93b6ad1df1b299775b0d,automobile,59,872,2
b6b76b074ed0d77d0f3443b12d8adb5e,idee regalo,46,531,6
cca44f5c2c4c50a416b7ee155a58b2ba,idee regalo,37,536,3
03e606af3a694d55bf9abce7f5b07c42,sport e tempo libero,55,664,1
cdea4f41e1d54465e44bbe45a31fc69b,musica,53,413,1
f2f960ea3804c29b5e5834c34082a0f4,moda,51,511,2
40749a37d68c1827c0ccd1844e9e3c8f,elettronica,47,589,2
13e15cb0da5286aed1a2c24bbba2a281,animali,40,460,4
32b4ca7827a47902152f92205f5cab44,salute e bellezza,27,566,1
b37d494fac3555124cd9562148fd3d05,sport e tempo libero,57,941,8
c1803577315d1501dae3033b5cfa3993,articoli per la casa,59,295,1
729e4dedfa3ed50a3fd4898b6f11c715,moda,59,219,4
de480e3ae31eea2d2d97d694c43172fc,elettronica,48,535,4
f7186d0740a850c2f73f4b67959336fa,elettronica,47,387,2
3d50229001636cd5e9851e53383c6b8a,articoli per la casa,58,663,1
b53b199f292707675aa8a518a76885ff,cartoleria,56,125,4
fc40fe8ca610260f036ecf18dd8d3b24,giocattoli,29,1132,2
0105b5323d24fc655f73052694dbbb3a,elettronica,59,621,4
c827fb43ad0fb8708f34c2911fdc164b,sport e tempo libero,53,699,1
bee84ad17517656f609763f0b124c7e6,articoli per la casa,59,685,1
2fd409cb89bdd869516f53cf84e69cd9,articoli per la casa,44,158,1
c501923885535aa99ac2dd7a4e0ed7fe,mobili,59,471,1
66f1a8d90992af09e58ab4e0496054ea,idee regalo,42,510,1
470433f95ba906e17efac3fce39e9ffd,elettronica,46,1186,4
7535f3518e1009b17aa6e3fa553e82bc,giocattoli,41,1100,3
566aaaec94561903dba698b1ff3cf459,moda,48,589,4
1d994f3116c393f22021e72f17ab5af5,alimentari,58,798,1
88f606f44d39cbba19b301f79a51d7fd,mobili,45,609,1
b35370362fa3ad4b1976f2a11f146dfd,mobili,53,191,4
a4cb01ef37cd2734263f1ea9f1f8e7e4,idee regalo,54,567,1
7b9b39b222adc797a65032aea85e3395,moda,54,275,2
5b9d4c71cc2d0a2417c2635818b654d7,automobile,60,1798,1
53e5ab849cd05746afa487fb57fa8271,idee regalo,57,575,2
9548f3f06fa6c1983a2278e2a16ecdcb,cartoleria,52,206,1
166afe76948e93ed13181b01febfeb25,articoli per la casa,42,355,1
271a16e4751b04867238b601ad652692,articoli per la casa,47,755,1
db35a562fb6ba63e19fa42a15349dc04,articoli per la casa,56,235,1
4fbee589d3377144a90a338e4ae76dce,sport e tempo libero,45,716,1
64118e924b5de8663f5cb1caad0abff8,mobili,56,257,1
44feb28a74abb0f2f303412d60160750,libri,40,1120,1
2827075656967a213fe9f7484a7469f6,mobili,57,1102,1
88e55a509dd9848fe90373958567203a,giocattoli,48,101,5
e6cca1e56d395424edec4a6346b5d4d0,idee regalo,55,1244,2
0a27cbaaeacef635e4aa37885a1e5e93,categoria non disponibile,44,304,1
2145a2868aaca837f92fd4bf1b6db163,articoli per la casa,54,269,1
4bd3f968f30558ee2b17168cd3930fff,animali,47,1530,1
2990952a0c7c8dd6c64d1db4d183c1fb,elettronica,59,818,6
e89672a9d3b43c622e5301b36eb87cda,articoli per la casa,56,454,2
f3dc2177cd7a26726dd80204c34dbb48,mobili,40,247,2
50dc647b3482fe19d838513cf88482ad,musica,41,982,3
0ff5f3f4eb547a3d1ff9625cd85e4ad0,sport e tempo libero,35,681,4
84d85a2f13ed52a5f07ce6d1497a397d,mobili,50,488,3
9b68d637bcc8963e7b736f9de0a4532f,articoli per l'infanzia,7,289,1
c3ae2001a36724730fbc90605b9278e2,elettronica,55,1311,2
0bd7e7a520ec0ac94f95b47cecc844d6,mobili,24,1405,3
f38c674135b439b1d2deb1d68da9f4e6,automobile,57,1412,9
42c9f35641e6be42fa5a86a7b2ea46e4,libri,32,2127,5
ead72457c58dcea14f94c2223c684716,sport e tempo libero,51,2050,1
31d25e931b760ea779cf29eb3c57c87b,giocattoli,27,609,2
41ae9f1ae64408cbe2b980a3227f04b3,cartoleria,55,1349,2
abad2a82d0a25653323cec918ba3e54c,salute e bellezza,54,1207,4
3f3d9760b163e08f9566ea1b2b8e1cd4,salute e bellezza,56,1891,1
429e7401fafb76436f15e86498bd7364,articoli per la casa,60,233,1
0df2a1aed6dc8c10577115fa9e4b6de0,giardinaggio,54,350,3
ef76ea9ee88ad60b9680c7635f2baaa8,alimentari,57,497,1
9ae144079d83bd6ffb2d30284c7c518c,idee regalo,55,943,1
64874a0d6c1ec460c2f59886c51b9711,salute e bellezza,46,647,2
996ccd494480f1ea4840f6099dba48dd,elettronica,59,141,1
6f1ee01920f8b1cbbcd807debfbb2ace,moda,28,696,2
e0dfc740a058aaf5d2627087f26ee80d,salute e bellezza,45,1170,1
f67ad6b3366ae186b8d29087e6d5ebd0,automobile,55,998,2
b04c2b78a0d75eebc2fdcdf4cda4acdb,giocattoli,39,515,4
08c816d9a716567bf436173ef6f5f12e,elettronica,60,740,1
86b7e59b8c6473f95f439aa2d445d879,articoli per la casa,54,1150,1
8d99a7ed81f061ceed740d8900be880a,articoli per la casa,55,396,1
a014ce59dca05d6160b0a995600511b1,salute e bellezza,60,586,1
0f0143975760d1205a4285a4e2a1bdea,articoli per la casa,50,747,1
fd5165e9ee553f6e1bc24e5103ceb50b,mobili,56,296,3
3ab6b17b74dc2a05eb17feba84a363df,elettronica,59,1842,1
d5394d514863cae57faa03d1784ae6fd,giocattoli,54,1078,1
a8aae2d57f0b7d4b495da36a2ea21385,edilizia,58,373,1
40f35a63d2a946e8d83ec217253dea23,sport e tempo libero,49,752,1
67f9d01bcd84e2229ba6f8a75b635b40,mobili,58,372,1
7946cc9288ba7328ba3f7ef55c146d70,animali,33,299,5
9c33575aa341a769bf00ea6e3cd12e6f,elettronica,58,110,1
5194b89392be2982beeb37174bf7dcba,mobili,43,197,1
546acf50e60127aacaed5190d95bf52b,salute e bellezza,52,3331,1
14d171d5043b1b2e14498f580e6225eb,articoli per la casa,52,330,1
0fed0bae4b5a992499e06472a0344d8d,animali,47,1077,1
566d15b940c0d5e7a0a37c82b8ce353f,cartoleria,58,327,9
9de7867a5bc245bcbb1e2ce6471ba208,elettronica,37,223,1
2bc21a82809d1558515e2962e53cc4bb,giardinaggio,34,1819,4
c261f239575a146a38e4d4c72b58f403,mobili,63,1285,11
ec03b7c4f40b96139d2ce2ef0b798284,articoli per la casa,54,396,1
39397cf4e7567e4360d1cdef4e29744c,mobili,55,125,1
14449f70527389068db24e234b28a37d,salute e bellezza,58,2076,4
c8007a57fbe4d741758491f140fbbc74,elettronica,52,615,2
c78fe06bf8820aaf7ccbe38f2a7f5a76,automobile,56,1665,3
2442a59b08910404b77c87210a0757b5,elettronica,49,559,1
3e03619d360cd44f29e094aae3c4a76b,sport e tempo libero,57,609,1
34e83bed8d615779f4ed501e7033fc60,idee regalo,38,1639,1
33b67c1594a903b27b5163c0efb15a5d,moda,63,627,4
f34aa01a3fe4306c96dccc1256bfa358,moda,54,404,4
b17a4e7b997ea645dd323bb1bed802ac,categoria non disponibile,0,0,0
3fc389e2eb3142d4050cc178c82de0a4,mobili,46,1091,1
8934769521d632e65c27992662f05673,idee regalo,26,1105,3
eeb3aad24862b02e530ea02b01df4f7f,idee regalo,54,263,5
31c50827b6b5d0f51d61c8b2aa98f6e6,idee regalo,33,805,2
db7c8db5c70ae474fb9caa8c54454854,articoli per la casa,53,196,3
94147506059b815e058b7ffeb6b671b9,salute e bellezza,58,2093,2
4bf444c66409a51339c68e12d0672f6e,giardinaggio,43,311,3
981cff5accf28a980a7de3bca3ba9b95,mobili,60,479,1
f175811ea0e0a865f56125dfbb04a8a6,idee regalo,46,882,1
3c12d600fecb7aab3c4e4cd7755f1de3,automobile,48,925,2
b2149b7e64788f888efdb743530aedaf,sport e tempo libero,34,1053,2
3b123ae5d71b7b0d1b2a3f47c00eec8b,salute e bellezza,51,612,1
08545faed0310009ebba7ba4537c2727,elettronica,59,1700,2
f6eb9d00c16e94859a66c68eb8b66bdc,giardinaggio,59,207,1
c8f6689f642d2ac60ff34490bb59fc9a,salute e bellezza,53,432,1
62725a92101c725a6430182a7261416f,articoli per l'infanzia,56,330,1
c7182d82bf8681373385017d2b516bd6,moda,26,245,4
a6ae1a5c22127c9e983271623b13c63e,giocattoli,43,1784,4
88a3a882d28c386d79c18ac2141eaea1,articoli per la casa,51,390,2
8e6dfa2ec54784c9cc3b54dbfc03cf28,articoli per la casa,51,749,1
3fd19f24609ba67a95e7a88f1b0e8e7d,mobili,23,910,2
05019bc35fc2ed878c0c0f55346b91c6,salute e bellezza,40,344,1
d2eb4e94aeb255a953cbd8b97361a848,categoria non disponibile,0,0,0
3a44e1cd6610483f2ab5e0ca8c2a4b45,giocattoli,60,1051,4
ba16581014183c8415da15145f3d4c24,mobili,45,1563,3
0b2f52bff0f8a4536a315bbdc34d8398,categoria non disponibile,0,0,0
e3968a0d1e607b271be1b000ee1a2d8d,sport e tempo libero,56,3325,1
6931796bb4e63c4dd0919290c8cb699e,articoli per la casa,54,664,1
49949e69181c88f76527f613550ca6f6,articoli per la casa,45,231,4
56fa78f2a0c7d428e8aaa226dac0fbfb,idee regalo,39,648,1
fdb30642264bf639de6968a1b8d72c63,articoli per la casa,60,184,2
ffa8916ae85546ee99d1965b28e447ae,mobili,30,760,2
af1b8b408617b07914d3fb6652859e3e,giocattoli,35,685,4
c596b76868fe2a8e8a95dd39e3dd67b5,elettronica,58,252,1
2e0d7a0a2e12fb5ff71b53c36e0ccb1a,articoli per la casa,56,209,2
fdd7bd74464daed1af6c0b21d9c654d4,elettronica,45,1649,1
1e0d051115919ea51ac96e8e01816b57,mobili,63,625,6
a646cfdfc04735a4d2416a4662b47a23,musica,21,790,2
6e4abd8bd0f6bb6b4eadd011199af836,animali,42,561,8
b92c0c9a860191befb3f8139aee8c4e1,salute e bellezza,28,733,1
f7c758899e1679f82c7e9f006866674d,salute e bellezza,59,1232,2
bd8c43f5716739d47046ab8591aab1bd,cartoleria,48,111,2
abaf51d7a67cc363c8da7ae77d15ecdb,sport e tempo libero,38,141,1
d2f99bafeba89693c208b6f7a82168e5,articoli per la casa,40,660,6
d3c4c77b75d9e3c3d4ee9b1e40591b04,automobile,47,800,2
d41a2d62b53242957d8f2107d2e82e51,musica,63,1639,4
4ae3d2e3c9f7168ba872b2bd4686d816,articoli per la casa,54,573,1
d0168e734683113fd73658071715084a,moda,28,572,2
dc6137fdd9c6f341c65966c89c746bd4,mobili,58,292,1
f71493db6e7483d84f937e1d15eddb38,giocattoli,44,669,2
3a04684bdbb06427b4adc0acc1236def,sport e tempo libero,43,214,3
fff6177642830a9a94a0f2cba5e476d1,idee regalo,54,842,1
616968e81dfe76aade96cd6f673b6d24,sport e tempo libero,31,534,1
c1af2dbb7ddaa89a57094a6fde7578bf,salute e bellezza,58,619,1
9b65ba680d68ae7e44234b79cb7ca584,idee regalo,60,306,1
6f04cbb6917432bdae4cdc802436f090,automobile,49,303,2
c72d57da8ba2412527531d97106eb8ef,elettronica,53,1311,2
8ec2aeacda2a58c1e118e8c1ea90c605,elettronica,40,866,1
98b60cfeeb9f910672c471ffc94541c2,articoli per la casa,55,205,1
43fc98441bf3bd68602dd4877adf4c1e,automobile,59,1657,3
d7b39598905ba8e791fe3f1f376d59f9,categoria non disponibile,0,0,0
6698f23d5d6f5815239e55660f30a0b1,articoli per la casa,46,162,3
b7a89537c40b1f5a18b5ba75dbb91cbe,musica,49,1051,1
acb4bf13aa9ccb88c7c399fc6b025130,articoli per la casa,53,246,1
fed7ed9a2c9239558d696bfb40fc96a9,elettronica,30,843,1
5377c9bcdd1b59acf85881d95184f57e,idee regalo,36,533,1
92473ca06aa61791e4dc02c9af82bf83,mobili,60,2043,5
cf92691b3ee30045224020f9ae5ae42c,salute e bellezza,51,632,2
62bf07cdb14270c48cf42ca0312986aa,sport e tempo libero,35,1761,1
bf6e9b07b37b073afbd4420d91518a9b,articoli per la casa,53,624,1
0a790f2710eab03be4f7793583779874,categoria non disponibile,56,555,2
db03c4bc6a5693b6af0bfd893769a584,mobili,36,667,3
56d708cb5ce58c2040a3b18a0cb33497,elettronica,47,729,1
fa05a3cc2d44ecc49e3e6c5a80958845,idee regalo,50,368,1
834df04774f3aa4b60bfd6f839f448bc,moda,49,375,6
34aec6c5358dee4e71cbaefc14935c5e,salute e bellezza,60,733,1
836c4b48c2b383bb38bb5788f828c596,moda,47,187,2
afdb767518be8262cd10a02f08c15a9a,mobili,42,3158,2
7f2e92915d542ef574c7327977959a14,categoria non disponibile,41,253,1
eba9c1e37886a1be0cb4bbb39321e914,elettronica,28,411,2
b0c1e71a37e29bd3d463eb93e4861c6a,giocattoli,43,183,3
83639e59e789cf2ed557ebf817f1085c,moda,52,579,1
3505d914958a72baa40d2b1e0c56cd29,articoli per feste,63,545,7
f8b09faf273ab8c2cb4209378253f56a,salute e bellezza,25,1351,1
7bdcf3299ac200059488f72043f6c3df,automobile,48,550,5
f52a0f70e54976873a4a7402349c6105,categoria non disponibile,0,0,0
e5ff2945f13a69162a72acc5170ba684,articoli per la casa,58,303,1
77115ce07da135cd94ffef9ac16bb1b5,elettronica,34,530,1
6b770b5934dbdb29064efdf34bfa6cf5,sport e tempo libero,53,492,1
3bce6b72fbbfc2ec3bcffb83745cc24e,sport e tempo libero,48,566,1
c2f2d10f8b047f5cffef731479a34432,elettronica,55,354,1
e19ed24240b0a59787d78d68f6dded7b,idee regalo,57,946,3
5fdf539153cefe3f3fd8589c6c22f191,idee regalo,42,1496,3
d552454cae098a0bce10f658411fead1,moda,63,614,5
84c7330da95da86fa555e15070a8b1d3,giardinaggio,37,128,1
827abcada2c9f7862ef735fd765b87b1,moda,50,375,6
d0c59b22539b0b391e5834a1dae7caa8,giocattoli,35,272,2
a512b45196335938ab8e8efd63bc7d2b,elettronica,32,450,1
7bff21aabd6f1c9055ef5c2a262fd62c,articoli per la casa,55,548,1
ada1a8827eb941c40a281fc1be034949,categoria non disponibile,55,820,2
12bf788604339143c88b8ef82ea034d3,moda,50,510,4
aee9cd26256b232251c668f81a66a52e,elettronica,49,498,1
91421c5de3c0cb822ec9bf05f9220267,elettronica,56,1649,6
aa428a8e4d587520f90d37a08030a812,giocattoli,29,208,2
aecb90cb7f3c1fd62e50a51ce73659f3,elettronica,32,483,1
3e1fdf945aae119091586c0d20212562,cartoleria,47,231,1
52c87e7b33516eb97c3023a20848ea81,moda,38,217,1
f38475d619e1481e8c2a3a863be6f49e,mobili,28,493,3
c004bf0d41d08a3304ade12681600a96,elettronica,48,148,1
6263969289f84cd8bde876597407657d,categoria non disponibile,57,399,1
d4a3a15f99c94c6741d16d3375b928e6,idee regalo,60,179,3
4a4b7d801bd62bb0b573914b6b75483e,elettronica,35,379,1
41fe836a60674d3d25645e3698651f6b,giardinaggio,33,574,1
f6e0b7ccc34e4decc1b855f8da06a5fc,giocattoli,59,257,3
efeae7f900647c4d4e71943638b8c2d3,moda,58,348,5
73353895a654703808e8ac484d6abe20,animali,56,1143,2
aa96d291abe7cd0000c25e34bc8ed316,articoli per la casa,53,679,1
c099dea24256de1aa15369a19d7c9712,salute e bellezza,33,597,1
46805be02f14add01c364b5ca18959ec,articoli per la casa,47,633,3
86b29e90cab127b7231caf9eb85d4353,automobile,62,530,1
96dbad46bf454d233b0d2adf108294a1,elettronica,56,146,3
d5fed880134ce611f8890b37cb996626,giocattoli,60,852,2
1aa14227ddc4559e09c497298bf618dc,sport e tempo libero,61,991,4
af0d0d1521e30e05b1cfc77192c685b6,idee regalo,42,596,5
cbed65dd852bda2f669945e36b28c580,giardinaggio,59,146,1
f44a1931c29511b4e200e4c044c83cca,elettronica,40,1095,1
ecaaaccb5eb3102553f001d62db6389e,elettronica,54,144,2
0db0a25da8420d8e6d918b552c3c4891,elettronica,33,145,1
7676b117e79a01065c4962a3064886f6,sport e tempo libero,42,249,1
2ac901d0db36c8db956047843482ae65,sport e tempo libero,31,1318,1
f713c90e84b1bf2e157637d63fe09a68,idee regalo,48,495,2
418c8127e2810370323241e326874320,moda,44,412,2
abe90b94fe9bb697a9f2bd7e25029c2f,musica,44,885,1
fbcd62530875b193a5e21728242d77a4,idee regalo,53,582,2
d41e71b34a15f8bc2c7ed84561ebb600,elettronica,44,870,2
0d89e155a6cf12de15e19e2d67ad14ad,articoli per la casa,53,208,1
9262b60f16a326c81c74275472fbe0ce,idee regalo,57,1129,6
672cd55beec76a54b88a865280fd9e5a,articoli per la casa,29,200,1
0ba14c257ad706bacadec65dfdb3b740,categoria non disponibile,0,0,0
a3807506fd9df35137f1b81a4e0d429a,elettronica,45,1460,6
d93d7e81a8d724c4ef661e75647cf325,articoli per l'infanzia,50,158,1
76ddffabf65608c9e0cfce92e390a193,moda,16,115,1
bdae940812284709dd5e300831735f64,alimentari,13,414,1
fd33cf682028dd12dea92f2ec002c6e7,giocattoli,47,602,1
a9597fde84eb2278c5cc4a53f95dd8f9,automobile,51,146,1
c1234c80dafde7ef3311b3eabd5069ed,articoli per la casa,55,122,1
78ccde395e4f559885f083b17a32dd22,giocattoli,42,891,2
ac4a3657d893bc4a404bed0131b265a5,moda,30,183,1
417edf1693aef3f86b922c6a1a52daef,articoli per l'infanzia,27,74,3
0e1fa2aadc04afbf8fb30200aeba06a2,articoli per la casa,54,2050,4
1fd95182c672cf5b10c82207ca5dab97,automobile,58,797,5
d38a6b2305a426ee95a1b270cafc39f1,automobile,43,334,3
7f70545e9d4c47a4e84278437672f03f,elettronica,57,125,1
b75ad41bddb7dc94c7e555d9f78f5e8a,articoli per la casa,54,909,1
5e8b0d21d2584970a728779743579947,moda,47,649,3
bd95c4b0bfc450567eef9efbb0fed500,articoli per la casa,59,1237,6
390b11d5e6df7f88831bb38cfda1613d,elettronica,54,199,1
ddb9028236525b8ab493fc24f99e8d1a,articoli per la casa,60,268,1
53efd9ce31847b93ddaad249b879b88c,sport e tempo libero,58,734,2
12667a519a4a3094eab02f5841b07409,idee regalo,56,345,6
ee2f96cb63d491d963a67285f048775a,categoria non disponibile,62,1044,1
a84c7b893ea37674ef896fa866793e7d,articoli per la casa,60,534,4
80d3aeff2ab6c9d795010c029dbd5ddd,mobili,31,342,1
b80910977a37536adeddd63663f916ad,elettronica,51,500,2
def3587f2a221b89fc8f342e858b2176,mobili,33,1189,1
f582884ed8bb76a4b6317b8c9e966d98,articoli per la casa,41,325,1
d52463875db80535c279cf58f6f5c183,mobili,60,769,2
aae719054702e4738807983cf772e8ac,articoli per la casa,56,164,2
c858f88f3de50584c39e8b4fafdd7d61,mobili,57,2010,2
5cac6a83708526b99c11e11027ae1ca6,mobili,43,258,3
21937020c7e5f15e9ec26ebb88d3c26d,articoli per la casa,41,439,6
531e80cf1d0a71c020c1814e474a2045,articoli per la casa,53,1814,1
d6783a6e939059f756562de164efc447,mobili,43,442,2
ba29a4c469271c108790a9dcf0344716,elettronica,45,402,12
2cf9ec82c2ca858baedfb2c2e5c06b6f,articoli per la casa,60,236,1
8551bb37c32cf4ff78125402b9c1942f,automobile,51,361,1
e213c4ab14d85a5a4a987bb6c543a952,sport e tempo libero,52,864,1
9cfb95272c4cd1e98619d3bdea888a7c,idee regalo,33,604,1
2c23d4e9b76629ed407ba453e405034f,salute e bellezza,48,426,1
5bef5f3b8482d8e586db1839a4577b87,articoli per la casa,52,145,1
25640ad1216178967884d69ebe5140cc,articoli per l'infanzia,22,273,1
f0cd6312ce0b0d7f04fe8dfd3480e278,giocattoli,40,180,3
a2105c8c0d5d99dbc5a2a9ad94321e5c,sport e tempo libero,58,1274,2
976738868bdcc86e959ba2a7b726d4d5,articoli per la casa,55,198,1
40e0e757ad6d3fd9059ffa64b249a12f,sport e tempo libero,56,851,5
ac73a545907ecae37cf969833e3a7959,articoli per la casa,49,864,4
6c8e5644615f97690580b1b06650f56d,salute e bellezza,39,1269,1
0768c4dc73c777a620b38c1da390ae8e,elettronica,42,93,1
ba3fea9ec13fb882dda6c9e4295d9130,idee regalo,55,266,3
1b363f393faf61f11af873b840645eb9,articoli per la casa,55,246,1
ca06834d20745807bfae7f2184f67df8,automobile,51,1327,3
8f90151658c1de0ef26b6d9c3d74ae3a,giocattoli,44,88,2
a65c82cfb533f379a9d1ff76b78ce9ee,mobili,63,390,1
8af78635010ca0b1366e5a2b17f52b59,idee regalo,59,747,4
f90781e8e990b7e051be89afa85ee625,edilizia,57,224,6
b9c7a57c9d01c95a4dc4815e539852eb,idee regalo,60,159,1
832755a0ea738bb04907c1558ef43e40,giardinaggio,57,579,7
c1aae55ae7c285aa64e3f0ba1966dd44,articoli per la casa,57,1652,4
c59a1dc190f9bfe826a1b40edb7593e8,salute e bellezza,59,1082,3
bf1bb2f928a69aae75cb2e23f9516116,moda,57,404,4
a5e242d7d26774906928c7c4aa3916bd,articoli per la casa,36,694,1
20dd7f59c8d37692cd7aabe00f3af998,salute e bellezza,52,1709,1
ee47f3323aacfeba9e122400e5200fe5,giardinaggio,39,304,2
125d26eac85cf57783e2b545149ad38c,elettronica,32,340,2
cd89ce90d4c33b04851f90bcf1ec521a,automobile,58,847,4
77feb885b9ca6c9b64934b33e3c0e15e,giardinaggio,54,683,3
6358f5d1f8bea46b44615a9eaad26f81,articoli per la casa,54,565,1
5b4c7b13dcff7e66567504d1b2a46ae3,sport e tempo libero,31,676,1
ba2fafdf0c3e7418202575a48d00bd15,articoli per la casa,54,172,1
35d41a97fd059a6bafe3f7c1fa00e718,cartoleria,44,790,2
0fc323f82937aa2d350753be764a155f,giardinaggio,43,219,1
2f08de199f389c9b400128b0c7b750e4,mobili,56,546,2
4689718bc1b839a9baeaa91d2c278598,articoli per la casa,42,1042,6
788e0f3785be86f57f6d42e107d081c0,salute e bellezza,43,1496,5
b748ca0c5ca9a1def2099de76c53d68d,mobili,54,441,1
ec72148301904394ad2c3f6204781102,articoli per la casa,55,210,1
bb812a3e630d1d023c592cbc7b3bd7fa,mobili,58,1972,2
4c2065301aac51ff9004422acc07765d,giardinaggio,50,204,1
dc3665bc3584a881a2462a1efbc71107,articoli per la casa,60,613,2
